HOME_PLAN_ID_CD|BHI_PROV_ID|PROVIDER_ID|ALT_PROV_ID|CON_PROV_ID|PROV_SPCLT_CD|PLAN_PROV_SPCLT_CD|CMS_SPCLT_CD|PROV_TYPE|PROV_NET_IND|OOA_IND|PROV_ORG_NM|PROV_NM_LAST|PROV_NM_FIRST|PROV_STREET1|PROV_STREET2|PROV_CITY|PROV_COUNTY_CD|PROV_STATE|PROV_ZIP|PROV_PHONE|PROV_EMAIL|PROV_NPI|PROV_DEA|SEG1_ID|SEG2_ID|SEG3_ID|SEG4_ID|SEG5_ID|SEG6_ID|SEG7_ID|SEG8_ID|SEG9_ID|SEG10_ID|PROV_ARRANGEMENT_ID_1|PROV_ARRANGEMENT_NM_1|PROV_ARRANGEMENT_TYPE_CD_1|PROV_ARRANGEMENT_START_DT_1|PROV_ARRANGEMENT_END_DT_1|PROV_ARRANGEMENT_ID_2|PROV_ARRANGEMENT_NM_2|PROV_ARRANGEMENT_TYPE_CD_2|PROV_ARRANGEMENT_START_DT_2|PROV_ARRANGEMENT_END_DT_2|PROV_TAXONOMY_CD|MEDICARE_PROV_ID
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||WILLIAMS|DUANE|300 N COLLEGE ST||GREENVILLE|LA071|AL|36037||sequences2096@example.org|1740284611||||||||||||||||||||||38636FENRV|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||KVAMME|PETER|PO BOX 11167||KNOXVILLE|AR045|TN|37939||fred1869@gmail.com|1972506178||||||||||||||||||||||01543JQWNB|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||MANKAD|REKHA|200 1ST ST SW||ROCHESTER|NE055|MN|55905||modules2036@example.org|1306846290||||||||||||||||||||||83968NMSDG|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||IGARTUA PONTON|JUAN|66 CALLE SANTA CRUZ||BAYAMON|AR007|PR|96170||denied1823@yahoo.com|1649275603||||||||||||||||||||||04707PCDVJ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||ADAWADKAR|PRAKASH|4201 DALE BLVD||DALE CITY|LA071|VA|22193||blah1939@yahoo.com|1235132317||||||||||||||||||||||87451YFNXW|
471|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||DEPAOLIS|DION|604 S. BITTERSWEET LANE||LANSING|LA033|KS|66043||ment1949@example.com|1548265960||||||||||||||||||||||99671PBRRE|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||WICKSTROM|KARL|790 GAIL GARDNER WAY||PRESCOTT|AR007|AZ|86305||morrison1972@yahoo.com|1669476123||||||||||||||||||||||91920REIQU|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||BUTLER|THOMAS|6501 PEAKE RD||MACON|AR143|GA|31210||mistake1870@outlook.com|1942206636||||||||||||||||||||||32772HDSES|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||ALVAREZ|LUIS|PO BOX 35100||BILLINGS|AR069|MT|59107||universities1871@example.org|1417951922||||||||||||||||||||||52458MGXDO|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||PARR|CHRISTOPHER|PO BOX 25488||SALT LAKE CITY|AR119|UT|84125||prerequisite2042@yandex.com|1063410157||||||||||||||||||||||69360PKPTW|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||THORREZ|DAVID|2900 PACKARD RD STE 1||YPSILANTI|LA017|MI|48197||lately1971@yahoo.com|1558364562||||||||||||||||||||||91885UKNHA|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||KITE|ROY|120 INNWOOD DR||COVINGTON|NE109|LA|70433||hughes2073@example.org|1538162060||||||||||||||||||||||43573UPHBO|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||ANDERSEN|ERIC|PO BOX 1475||DES MOINES|PA003|IA|50305||racing2040@live.com|1073517959||||||||||||||||||||||42423OGKJS|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||CROUCH|CHARLES|1200 1ST AVE E||SPENCER|AR031|IA|51301||recover1915@protonmail.com|1477556280||||||||||||||||||||||76487OAVGW|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||BOYER|MICHAEL|295 CHIPETA WAY||SALT LAKE CITY|AR031|UT|84108||language1818@protonmail.com|1598763112||||||||||||||||||||||07603NESPV|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||SHALABY|MOHAMED|PO BOX 58106||WEBSTER|LA033|TX|77598||sensor2003@example.org|1700889961||||||||||||||||||||||79188BXWTJ|
20|207R00000X|207R00000X|207R00000X|207R00000X||||FACILITY||I||CONNER|TIMOTHY|17310 WRIGHT ST STE 103||OMAHA|AR131|NE|68130||remix2037@yahoo.com|1750385357||||||||||||||||||||||53068RDVVK|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||WEISS|KENNETH|6077 PRIMACY PKWY STE 140||MEMPHIS|LA071|TN|38119||files1864@gmail.com|1700889730||||||||||||||||||||||64179JQYXX|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||BOREL|DAVID|5650 SW 29TH ST||TOPEKA|AR143|KS|66614||nec1849@live.com|1558368746||||||||||||||||||||||43325TUJYF|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||KITE|ROY|120 INNWOOD DR||COVINGTON|PA003|LA|70433||edgar1887@yahoo.com|1538162060||||||||||||||||||||||98054XPPPA|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||HAYASHI|GRANT|1350 STARDUST ST||RENO|AR131|NV|89503||indication1970@live.com|1962405290||||||||||||||||||||||79447MVNOS|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||NEMES|JOSEPH|PO BOX 309||CHINOOK|NE109|MT|59523||centres2028@outlook.com|1134122872||||||||||||||||||||||93594TEWQH|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||FAN|ROBERT|1600 STATE STREET||SALEM|AR007|OR|97301||mirror1808@duck.com|1154324705||||||||||||||||||||||02033DXSTH|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||ARCHER|LETHA|1875 UNIVERSITY AVE S UNIT 1||FAIRBANKS|AR007|AK|99709||significant1862@live.com|1699774299||||||||||||||||||||||29573LBEZZ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||LEE|STEPHEN|5300 N INDEPENDENCE AVE STE 280||OKLAHOMA CITY|AR069|OK|73112||parameters1889@example.com|1063415958||||||||||||||||||||||08963SSWAI|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||DOWNEY|DANIEL|30 HWY 91 S #103||DILLON|AR069|MT|59725||spyware1925@live.com|1316941800||||||||||||||||||||||60534XWEMH|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||DOWNEY|DANIEL|30 HWY 91 S #103||DILLON|NE055|MT|59725||guides1979@yandex.com|1316941800||||||||||||||||||||||26957QAJQG|
471|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||DAVIS|STACY|501 GREAT CIRCLE RD||NASHVILLE|AR007|TN|37228||draft1937@gmail.com|1942203963||||||||||||||||||||||24519RDBXP|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||SACKS|DAVID|PO BOX 13579||READING|AR119|PA|19612||til1932@example.org|1518962042||||||||||||||||||||||00754AHVHA|
259|207RN0300X|207RN0300X|207RN0300X|207RN0300X||||FACILITY||I||YAMAMOTO|JOSHUA|3301 NEW MEXICO AVE NW||WASHINGTON|NE109|DC|20016||evaluate1914@live.com|1639172174||||||||||||||||||||||49239KUCKD|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||DIFILIPPO|EMIL|12639 OLD TESSON RD||SAINT LOUIS|NE055|MO|63128||creating1985@example.org|1205839354||||||||||||||||||||||61275ATHLS|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||WEBB|WILLIAM|95 S PAGOSA BLVD||PAGOSA SPRINGS|NE109|CO|81147||june2006@gmail.com|1962406637||||||||||||||||||||||60183SBAYS|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||POLEYNARD|BLAKE|1 INDEPENDENCE PT||GREENVILLE|NE153|SC|29615||clarity1883@example.com|1508865510||||||||||||||||||||||16526AZQZA|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||EIGLES|STEPHEN|PO BOX 50095||SEATTLE|AR031|WA|98145||release2029@example.org|1619970787||||||||||||||||||||||87423GHRUU|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||MCCLINTON|LAWRENCE|3691 RUTGER ST||SAINT LOUIS|NE109|MO|63110||deck1956@outlook.com|1427055961||||||||||||||||||||||06737TRIGN|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||COLE|GEORGE|PO BOX 50728||AMARILLO|AR119|TX|79159||medline1898@yahoo.com|1225031230||||||||||||||||||||||94791CPOGT|
170|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||WHITE|SHELBY|333 S 3RD ST||DANVILLE|PA003|KY|40422||sage1954@yahoo.com|1306849344||||||||||||||||||||||55007SWYNB|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||ALLMENDINGER|PHILIP|85 SEYMOUR ST||HARTFORD|PA003|CT|61065||contests1992@duck.com|1861492241||||||||||||||||||||||44396EFMLA|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||EIGLES|STEPHEN|PO BOX 50095||SEATTLE|AR031|WA|98145||essex1956@yandex.com|1619970787||||||||||||||||||||||52610TEVLH|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||ALBRIGHT|DANIEL|3001 EDWARDS MILL RD STE 200||RALEIGH|LA017|NC|27612||clips2044@protonmail.com|1053314922||||||||||||||||||||||50034LFLHG|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||MALDONADO|JOYCE|PO BOX 4601||HOUSTON|AR007|TX|77210||luxembourg1800@live.com|1083619316||||||||||||||||||||||41205NSZCM|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||CHAMBERS|DAVID|PO BOX 200149||ANCHORAGE|NE055|AK|99520||improving2097@yandex.com|1649273897||||||||||||||||||||||47763ZIZES|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||WALLS|JOSEPH|973 MICA DR||CARSON CITY|NE153|NV|89705||reasonably1879@duck.com|1154323277||||||||||||||||||||||96063KQUHI|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||ALGAN|SHEILA|1122 NE 13TH ST||OKLAHOMA CITY|AR007|OK|73117||boring1929@protonmail.com|1629071543||||||||||||||||||||||43412OGXCP|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||SMART|STEVEN|2650 RIDGE AVE||EVANSTON|AR045|IL|60201||geology2071@outlook.com|1669476545||||||||||||||||||||||17929DUICG|
170|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||MASON|JULIA|24850 SE STARK ST||GRESHAM|AR007|OR|97030||cowboy1997@example.org|1164426110||||||||||||||||||||||20873UYCNC|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||PENNOCK|GREGORY|2003 KOOTENAI HEALTH WAY||COEUR D ALENE|AR031|ID|83814||bull2015@outlook.com|1700889607||||||||||||||||||||||02747LRCYH|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||MARTENS|JEFFREY|1 BOONE RD||BREMERTON|AR131|WA|98312||fighter1906@yahoo.com|1104829548||||||||||||||||||||||50516HWEFB|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||HOLLEY|PAUL|2900 12TH AVE N||BILLINGS|AR031|MT|59101||zero1895@protonmail.com|1881696011||||||||||||||||||||||90457IXPZP|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||VERMILLION|DAVID|725 SCHOOL ST STE A||MORRIS|LA017|IL|60450||perth2044@protonmail.com|1093718801||||||||||||||||||||||85864WJIJX|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||ARUMUGHAM|PRADEEP|701 DOCTORS DRIVE||KINSTON|NE153|NC|28501||cartoons1987@gmail.com|1861495095||||||||||||||||||||||51969XIVSM|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||BARTH|KLEMENS|PO BOX 631856||BALTIMORE|AR143|MD|21263||entertainment1953@example.com|1780682823||||||||||||||||||||||24422DQDXO|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||GLENN|JAMES|1130 OXFORD DRIVE||EMPORIA|AR045|KS|66801||coupon2058@yahoo.com|1699778092||||||||||||||||||||||68561NCRPU|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||ABBOUD|JOHN|4508 38TH ST STE 157||COLUMBUS|LA017|NE|68601||dpi1985@gmail.com|1417957416||||||||||||||||||||||87721IZXFZ|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||DEAN|ROBERT|1800 12TH ST||MERIDIAN|AR143|MS|39301||makes2010@yandex.com|1528060522||||||||||||||||||||||33033UQPEU|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||BATCHELOR|WAYNE|PO BOX 37174||BALTIMORE|AR031|MD|21297||larger1864@yandex.com|1639172885||||||||||||||||||||||62139IYURP|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||NISENBAUM|JOSEF|126 DIAMOND TAIL RD||PLACITAS|AR045|NM|87043||northeast1813@outlook.com|1790789493||||||||||||||||||||||31664ATISU|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||BARNES|KARIN|PO BOX 801143||KANSAS CITY|AR143|MO|64180||asked1954@duck.com|1386647055||||||||||||||||||||||57291DEQTQ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||SMITH|PETER|PO BOX 17288||JERSEY CITY|AR143|NJ|73077||forwarding2081@protonmail.com|1861497224||||||||||||||||||||||14115IYNTV|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||PENNOCK|GREGORY|2003 KOOTENAI HEALTH WAY||COEUR D ALENE|AR045|ID|83814||amended1868@gmail.com|1700889607||||||||||||||||||||||03051TORVC|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||PATIL|SANJAY|6905 BURLINGTON PIKE||FLORENCE|AR143|KY|41042||brochure2088@duck.com|1417950510||||||||||||||||||||||53810PVJDF|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||MARTINEZ|ROBERTO|2020 PALOMINO LN STE 100||LAS VEGAS|AR143|NV|89106||buddy1862@example.org|1346245362||||||||||||||||||||||86736MELHI|
471|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||BARTOLOZZI|JOHN|PO BOX 946||ENID|NE109|OK|73702||navigation1979@live.com|1366445876||||||||||||||||||||||69894QLDXM|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||DYSART|STANLEY|300 TOWER RD NE||MARIETTA|LA017|GA|30060||dolls1834@gmail.com|1578566527||||||||||||||||||||||40714KEEDB|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||PAOLELLA|LANDY|1130 TEN ROD RD||NORTH KINGSTOWN|AR045|RI|28524||quality1893@duck.com|1427055987||||||||||||||||||||||38520YQELE|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||HASSELL|DAVID|PO BOX 91119||MOBILE|NE153|AL|36691||thought1834@gmail.com|1326041203||||||||||||||||||||||16729YBCGY|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||RINDAHL|MARTIN|1867 E FIR AVE||FRESNO|LA033|CA|93720||characterized2075@protonmail.com|1174529135||||||||||||||||||||||45433EJUKQ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||ABASKARON|MAGDY|PO BOX 21249||LOUISVILLE|AR143|KY|40221||reasonably1938@yandex.com|1548264062||||||||||||||||||||||05068UEFNG|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||TACVORIAN|ARPINE|6355 S BUFFALO DR FL 3||LAS VEGAS|AR007|NV|89113||casinos1846@gmail.com|1598768509||||||||||||||||||||||37958CZLYO|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||DIGIOVANNI|LOUIS|PO BOX 2000||HUDSON|LA071|NY|12534||postposted2011@live.com|1265435432||||||||||||||||||||||01343RHCSU|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||CROUCH|CHARLES|1200 1ST AVE E||SPENCER|LA071|IA|51301||ddr2050@example.com|1477556280||||||||||||||||||||||97124EAIYJ|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||HANSEN|EWA|3740 W SYLVANIA AVE||TOLEDO|NE109|OH|43623||leaving2076@example.com|1235132275||||||||||||||||||||||37245WBZKV|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||GOGO|PROSPERO|PO BOX 1063||BURLINGTON|AR119|VT|54021||union2034@duck.com|1417949694||||||||||||||||||||||30033HHAOJ|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||ALLMENDINGER|PHILIP|85 SEYMOUR ST||HARTFORD|LA017|CT|61065||progressive1963@gmail.com|1861492241||||||||||||||||||||||70355EHUQL|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||LEFLER|LEE|2500 NORTH STATE STREET||JACKSON|AR143|MS|39216||vcr1909@example.org|1902801384||||||||||||||||||||||83030TODBI|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||SUNG|BIN|600 JEFFERSON ST STE 301||LAFAYETTE|LA017|LA|70501||success2098@example.org|1669475711||||||||||||||||||||||55248ZORQN|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||ANGLIN|EDWARD|1455 E BERT KOUNS LOOP||SHREVEPORT|AR045|LA|71105||unable1852@duck.com|1811991714||||||||||||||||||||||64933QRPWL|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||STANLEY|JOHN|36561 HARPER AVE||CLINTON TWP|LA033|MI|48035||navy1931@example.org|1326041187||||||||||||||||||||||65629KAWBB|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||GOLDBERG|STEVEN|1010 NORTHERN BLVD||GREAT NECK|AR031|NY|11021||professional2073@outlook.com|1205839255||||||||||||||||||||||65498WZMZH|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||SWERDLOW|TREVOR|9050 PINES BLVD||PEMBROKE PINES|LA017|FL|33024||dimensions1834@example.com|1124021274||||||||||||||||||||||70674JBXPL|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||CROUCH|CHARLES|1200 1ST AVE E||SPENCER|AR031|IA|51301||calm2075@example.com|1477556280||||||||||||||||||||||44824YQJKY|
471|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||TULECKE|MARK|PO BOX 100519||ATLANTA|AR143|GA|30384||funding1924@outlook.com|1356344527||||||||||||||||||||||11549LWWTI|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||CHENEY|RICHARD|ELM AND CARLTON ST||BUFFALO|AR119|NY|14263||beastality1874@outlook.com|1184620080||||||||||||||||||||||96151ULNGC|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||GOMEZ|MANUEL|PO BOX 130||MAXWELTON|NE055|WV|24957||outside2023@protonmail.com|1841293636||||||||||||||||||||||25683WMFWW|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||SEKHARAN|RAJ|1814 E LOCUST ST||DAVENPORT|AR045|IA|52803||brush1966@protonmail.com|1831190495||||||||||||||||||||||81674RTMVU|
170|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||STRNAD|BRADLEY|7221 ENGLE RD STE 220||FORT WAYNE|AR045|IN|46804||limits1939@example.org|1548263726||||||||||||||||||||||06704OHLIM|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||KVAMME|PETER|PO BOX 11167||KNOXVILLE|AR031|TN|37939||telephone2044@example.org|1972506178||||||||||||||||||||||54703UEUBT|
471|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||BROWN|DONNA-MARIE|1498 KLONDIKE RD SW||CONYERS|NE109|GA|30094||conf1850@example.com|1225031974||||||||||||||||||||||90914OQZUD|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||THORREZ|DAVID|2900 PACKARD RD STE 1||YPSILANTI|NE109|MI|48197||nov1954@example.org|1558364562||||||||||||||||||||||02923HVUGM|
259|207R00000X|207R00000X|207R00000X|207R00000X||||FACILITY||O||MARTENS|JEFFREY|1 BOONE RD||BREMERTON|AR069|WA|98312||slovenia1800@example.com|1104829548||||||||||||||||||||||43194GFJUP|
20|207R00000X|207R00000X|207R00000X|207R00000X||||PROVIDER||I||BUTTOLPH|THOMAS|5440 SOUTH ST STE 200||LINCOLN|AR143|NE|68506||radios1908@protonmail.com|1972501708||||||||||||||||||||||24732IXBKP|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||QURESHI|FAROOQ|715 S DOCTORS DR||CHERAW|NE153|SC|29520||bookings2065@yandex.com|1720081375||||||||||||||||||||||83519KVDRF|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||DAVIS|STACY|501 GREAT CIRCLE RD||NASHVILLE|AR031|TN|37228||ent1827@protonmail.com|1942203963||||||||||||||||||||||75270LOCBV|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||ALLMENDINGER|PHILIP|85 SEYMOUR ST||HARTFORD|AR131|CT|61065||journalists1978@protonmail.com|1861492241||||||||||||||||||||||71032ZMFOX|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||THERRIEN|MICHAEL|1000 ASYLUM AVE||HARTFORD|LA033|CT|61051||received1920@gmail.com|1023011145||||||||||||||||||||||23350SQAHU|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||YESHLUR|CHANDRASHEKAR|1204 HILLTOP DR||ROCK SPRINGS|AR031|WY|82901||had1820@duck.com|1528065133||||||||||||||||||||||49271IFDPT|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||DYSART|STANLEY|300 TOWER RD NE||MARIETTA|AR069|GA|30060||malaysia1922@yahoo.com|1578566527||||||||||||||||||||||70481RBRPW|
259|207R00000X|207R00000X|207R00000X|207R00000X||||PROVIDER||I||HUGHES|LINDA|PO BOX 577||CIRCLE PINES|LA033|MN|55014||consequences1903@yahoo.com|1801899042||||||||||||||||||||||45588BBBSD|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||ANDERSEN|ERIC|PO BOX 1475||DES MOINES|LA017|IA|50305||voice1961@example.org|1073517959||||||||||||||||||||||92691DBIJO|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||HICKS|JOHN|1213 56TH ST||MERIDIAN|NE153|MS|39305||construct1930@yahoo.com|1942204284||||||||||||||||||||||30981TAUKI|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||DEAN|ROBERT|1800 12TH ST||MERIDIAN|NE109|MS|39301||multiple1919@yahoo.com|1528060522||||||||||||||||||||||58207XUEBU|
471|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||GROTEN|DAVID|PO BOX 1559||PRINCETON|AR045|WV|24740||flow1944@duck.com|1932108180||||||||||||||||||||||84883MMTRR|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||VALDEZ|BENJAMIN|5440 PARK DR||ROCKLIN|NE109|CA|95765||obj2069@gmail.com|1083617096||||||||||||||||||||||13123UQFKD|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||MARTINEZ|ROBERTO|2020 PALOMINO LN STE 100||LAS VEGAS|AR031|NV|89106||aggregate2043@gmail.com|1346245362||||||||||||||||||||||91870PQBZO|
471|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||AJLUNI|NADER|3033 N CENTRAL AVE STE 145||PHOENIX|AR031|AZ|85012||around2044@live.com|1649273228||||||||||||||||||||||66310XBQJK|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||RANASINGHE|SISIRA|228 E COLLINS RD STE D||FORT WAYNE|AR119|IN|46825||trusted2071@yandex.com|1245233881||||||||||||||||||||||16195YCLUZ|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||BAKER|DAVID|5000 AMBASSADOR CAFFERY PKWY||LAFAYETTE|LA017|LA|70508||jeremy1845@yahoo.com|1356344428||||||||||||||||||||||79756ZFHPS|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||ROSS|PAUL|PO BOX 186||PAWLET|AR069|VT|57610||somehow1893@gmail.com|1508863135||||||||||||||||||||||82557GQZXG|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||CHENEY|RICHARD|ELM AND CARLTON ST||BUFFALO|LA071|NY|14263||random1873@example.org|1184620080||||||||||||||||||||||63513OXSFY|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||HASNAIN|WIRASAT|KING ABDULAZIZ MEDICAL CITY P.O.BOX 9515||JEDDAH|AR031|MA|21423||therapeutic2056@live.com|1679574891||||||||||||||||||||||89494ZFQHF|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||DUNSTAN|JAMES|1204 FENWICK DR||LYNCHBURG|NE055|VA|24502||eco1889@yahoo.com|1750384137||||||||||||||||||||||15905KZWED|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||BAUER|ELIZABETH|PO BOX 5074||SIOUX FALLS|NE055|SD|57117||sin1993@live.com|1124024153||||||||||||||||||||||01113QGQOL|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||BERTOLINO|GERARD|1990 INDUSTRIAL BLVD||HOUMA|AR131|LA|70363||opportunity1872@protonmail.com|1003810474||||||||||||||||||||||08268JRYZK|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||GROTEN|DAVID|PO BOX 1559||PRINCETON|AR143|WV|24740||syndicate1999@protonmail.com|1932108180||||||||||||||||||||||74467MOOII|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||MCCLINTON|LAWRENCE|3691 RUTGER ST||SAINT LOUIS|AR131|MO|63110||dude1882@protonmail.com|1427055961||||||||||||||||||||||63321LTZMY|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||GROTEN|DAVID|PO BOX 1559||PRINCETON|LA017|WV|24740||casey2056@yandex.com|1932108180||||||||||||||||||||||58611FSYYP|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||SKLAR|MITCHEL|117 ELLENFIELD ST STE 101||PROVIDENCE|PA003|RI|29054||librarian2096@protonmail.com|1952306185||||||||||||||||||||||17983YDIDZ|
